unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
stoa-192075da7edda247633441d124ef8f6b,Innovative technologies shaping the 2040 battlefield | Panel for the Future of Science and Technology (STOA) | European Parliament,Publication,2021-08-02,https://www.europarl.europa.eu/stoa/en/document/EPRS_STU(2021)690038,,"Machine learning, Artificial intelligence, European Parliamentary Research Service",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence>military equipment, science and technology>natural science, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, politics>government>defence>military equipment>military weaponry, politics>government>defence, economy, business and finance>economic sector>computing and information technology, science and technology>natural science>biology",10.2861/620590
unidir-41e6966551ec76d91fea40599284a653,Science and Technology for WMD Compliance Monitoring and Investigations,Publication,2020-12-11,https://unidir.org/publication/science-and-technology-for-wmd-compliance-monitoring-and-investigations/,,"Chemical Weapons Convention, Artificial intelligence, Organisation for the Prohibition of Chemical Weapons",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>computing and information technology, science and technology, economy, business and finance>economic sector>energy and resource, economy, business and finance>economic sector>computing and information technology>software",10.2861/620590
sipri-23464a70af4919ecc97ac297ef512f65,Post-shipment Control Measures: European Approaches to On-site Inspections of Exported Military Materiel,Publication,2020-12-01,https://www.sipri.org/publications/2020/sipri-background-papers/post-shipment-control-measures-european-approaches-site-inspections-exported-military-materiel,,"Small Arms and Light Weapons, European Union, United Nations Office on Drugs and Crime",eng,"politics>government>defence>military equipment, conflicts, war and peace, politics>government>defence>military equipment>military weaponry, conflicts, war and peace>armed conflict, politics>government, politics>government>defence, politics",10.2861/620590
sipri-1d339d777ded566a5d3a19e326ed725d,Responsible Artificial Intelligence Research and Innovation for International Peace and Security,Publication,2020-11-01,https://www.sipri.org/publications/2020/other-publications/responsible-artificial-intelligence-research-and-innovation-international-peace-and-security,,"Artificial intelligence, Research, Risk",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence>military equipment, science and technology, conflicts, war and peace, economy, business and finance>economic sector>computing and information technology, conflicts, war and peace>armed conflict, politics>government>defence, politics>government>defence>military equipment>military weaponry",10.2861/620590
govdeptsspain-5d7f68511846f95fece8442588ee15ce,IEEE Bulletin Number 17 2020,Publication,2020-06-30,https://bibliotecavirtual.defensa.gob.es/BVMDefensa/en/catalogo_imagenes/grupo.do?path=207660,,"Influenza, Israel, Ebola",spa,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>epidemic, conflicts, war and peace, conflicts, war and peace>armed conflict",10.2861/620590
sipri-49739468b96d4f97751915abbe5b8d22,"Artificial Intelligence, Strategic Stability and Nuclear Risk",Publication,2020-06-01,https://www.sipri.org/publications/2020/other-publications/artificial-intelligence-strategic-stability-and-nuclear-risk,,"Artificial intelligence, Dead Hand, Machine learning",eng,"economy, business and finance, economy, business and finance>economic sector, conflicts, war and peace, conflicts, war and peace>armed conflict, economy, business and finance>economic sector>computing and information technology, science and technology, politics>government, politics>government>defence, politics, education",10.2861/620590
govdeptsspain-dcf6db1ec05a595dada4f4a1f9c7dea6,Pandemic emergencies,Publication,2020-04-22,https://bibliotecavirtual.defensa.gob.es/BVMDefensa/es/catalogo_imagenes/grupo.do?path=207661,,"Goma, Ebola, Public Health Emergency of International Concern",spa,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health, health>diseases and conditions>communicable disease>virus disease",10.2861/620590
hcss-9867456d5a9442392ac02bcafd8d7778,Strategic Monitor 2019-2020 - The Writing on the Wall,Publication,2020-01-21,https://hcss.nl/report/strategic-monitor-2019-2020-writing-wall,,"Cyberwarfare, Computer security, Cyberattack",eng,"crime, law and justice, conflicts, war and peace, conflicts, war and peace>armed conflict, politics, politics>government, crime, law and justice>crime, politics>international relations, science and technology, conflicts, war and peace>armed conflict>war, society, politics>government>defence",10.2861/620590
hcss-7b29486a9482726143b25868dd141a25,Strategic Monitor 2019-2020 - The Writing on the Wall | HCSS,Publication,2020-01-21,https://hcss.nl/report/strategic-monitor-2019-2020-the-writing-on-the-wall/,,"Computer security, Cyberwarfare, Cyberattack",eng,"conflicts, war and peace, politics>government, politics>government>defence, conflicts, war and peace>armed conflict, politics>international relations, politics>international relations>diplomacy, politics",10.2861/620590
unitednations-9b5e7b3e21681a1d96c16c978dc4bb18,Navigating disarmament education :the Peace Boat model,Publication,2020-01-01,https://digitallibrary.un.org/record/3934406?ln=en,"DISARMAMENT EDUCATION, NUCLEAR DISARMAMENT","Peace Boat, Hibakusha, Nuclear disarmament",eng,"politics>government>defence>military equipment, economy, business and finance>economic sector, politics>government>defence, politics>government, politics>government policy, politics, economy, business and finance, disaster, accident and emergency incident>accident and emergency incident>industrial accident and incident, disaster, accident and emergency incident>accident and emergency incident, disaster, accident and emergency incident, conflicts, war and peace>post-war reconstruction, disaster, accident and emergency incident>accident and emergency incident>industrial accident and incident>nuclear accident and incident, conflicts, war and peace, conflicts, war and peace>post-war reconstruction>disarmament, economy, business and finance>economic sector>energy and resource, conflicts, war and peace>armed conflict, politics>government policy>nuclear policy, politics>government>defence>military equipment>military weaponry, education",10.2861/620590
